NOC,Season,Sport,Bronze,Gold,No Medal,Silver
ISV,Winter,Luge,0,0,8,0
ITA,Summer,Archery,5,4,78,6
ITA,Summer,Art Competitions,2,5,175,7
ITA,Summer,Athletics,35,19,949,18
ITA,Summer,Badminton,0,0,3,0
ITA,Summer,Baseball,0,0,88,0
ITA,Summer,Basketball,0,0,160,24
ITA,Summer,Beach Volleyball,0,0,22,2
ITA,Summer,Boxing,17,15,128,15
ITA,Summer,Canoeing,6,8,157,9
ITA,Summer,Cycling,20,70,323,34
ITA,Summer,Diving,3,3,88,6
ITA,Summer,Equestrianism,20,10,247,16
ITA,Summer,Fencing,72,151,377,136
ITA,Summer,Football,34,14,192,0
ITA,Summer,Golf,0,0,4,0
ITA,Summer,Gymnastics,23,68,1254,18
ITA,Summer,Hockey,0,0,33,0
ITA,Summer,Judo,7,4,61,4
ITA,Summer,Modern Pentathlon,5,4,77,4
ITA,Summer,Rhythmic Gymnastics,6,0,35,6
ITA,Summer,Rowing,68,54,349,61
ITA,Summer,Sailing,13,9,236,4
ITA,Summer,Shooting,11,16,296,16
ITA,Summer,Softball,0,0,30,0
ITA,Summer,Swimming,17,5,695,5
ITA,Summer,Synchronized Swimming,0,0,52,0
ITA,Summer,Table Tennis,0,0,19,0
ITA,Summer,Taekwondo,1,1,8,1
ITA,Summer,Tennis,1,0,106,0
ITA,Summer,Trampolining,0,0,3,0
ITA,Summer,Triathlon,0,0,17,0
ITA,Summer,Tug-Of-War,0,0,8,0
ITA,Summer,Volleyball,36,0,120,36
ITA,Summer,Water Polo,37,46,159,37
ITA,Summer,Weightlifting,5,5,79,5
ITA,Summer,Wrestling,10,7,143,4
ITA,Winter,Alpine Skiing,8,13,468,9
ITA,Winter,Biathlon,9,0,220,1
ITA,Winter,Bobsleigh,10,10,198,12
ITA,Winter,Cross Country Skiing,25,15,467,21
ITA,Winter,Curling,0,0,9,0
ITA,Winter,Figure Skating,3,0,87,0
ITA,Winter,Freestyle Skiing,0,0,26,0
ITA,Winter,Ice Hockey,0,0,191,0
ITA,Winter,Luge,9,9,115,6
ITA,Winter,Military Ski Patrol,0,0,4,0
ITA,Winter,Nordic Combined,1,0,64,0
ITA,Winter,Short Track Speed Skating,10,4,116,7
ITA,Winter,Skeleton,0,1,9,0
ITA,Winter,Ski Jumping,0,0,96,0
ITA,Winter,Snowboarding,1,0,62,1
ITA,Winter,Speed Skating,1,5,175,0
IVB,Summer,Athletics,0,0,31,0
IVB,Summer,Sailing,0,0,10,0
IVB,Summer,Swimming,0,0,1,0
IVB,Winter,Freestyle Skiing,0,0,1,0
IVB,Winter,Speed Skating,0,0,2,0
JAM,Summer,Athletics,43,38,524,75
JAM,Summer,Badminton,0,0,1,0
JAM,Summer,Boxing,0,0,22,0
JAM,Summer,Cycling,1,0,34,0
JAM,Summer,Diving,0,0,2,0
JAM,Summer,Equestrianism,0,0,2,0
JAM,Summer,Gymnastics,0,0,4,0
JAM,Summer,Sailing,0,0,17,0
JAM,Summer,Shooting,0,0,2,0
JAM,Summer,Swimming,0,0,39,0
JAM,Summer,Table Tennis,0,0,6,0
JAM,Summer,Taekwondo,0,0,1,0
JAM,Summer,Triathlon,0,0,1,0
JAM,Summer,Weightlifting,0,0,5,0
JAM,Winter,Bobsleigh,0,0,30,0
JAM,Winter,Freestyle Skiing,0,0,1,0
JOR,Summer,Archery,0,0,1,0
JOR,Summer,Athletics,0,0,21,0
JOR,Summer,Boxing,0,0,5,0
JOR,Summer,Equestrianism,0,0,4,0
JOR,Summer,Fencing,0,0,2,0
JOR,Summer,Judo,0,0,1,0
JOR,Summer,Shooting,0,0,16,0
JOR,Summer,Swimming,0,0,12,0
JOR,Summer,Table Tennis,0,0,5,0
JOR,Summer,Taekwondo,0,1,7,0
JOR,Summer,Triathlon,0,0,1,0
JOR,Summer,Wrestling,0,0,4,0
JPN,Summer,Archery,4,0,85,3
JPN,Summer,Art Competitions,2,0,127,0
JPN,Summer,Athletics,9,7,751,15
JPN,Summer,Badminton,1,2,68,2
JPN,Summer,Baseball,44,0,48,20
JPN,Summer,Basketball,0,0,115,0
JPN,Summer,Beach Volleyball,0,0,18,0
JPN,Summer,Boxing,3,2,72,0
JPN,Summer,Canoeing,1,0,97,0
JPN,Summer,Cycling,3,0,164,3
JPN,Summer,Diving,0,0,92,0
JPN,Summer,Equestrianism,0,1,198,0
JPN,Summer,Fencing,0,0,164,5
JPN,Summer,Football,16,0,186,18
JPN,Summer,Golf,0,0,4,0
JPN,Summer,Gymnastics,54,65,1050,47
JPN,Summer,Handball,0,0,66,0
JPN,Summer,Hockey,0,0,114,11
JPN,Summer,Judo,26,39,45,19
JPN,Summer,Modern Pentathlon,0,0,46,0
JPN,Summer,Rhythmic Gymnastics,0,0,33,0
JPN,Summer,Rowing,0,0,180,0
JPN,Summer,Rugby Sevens,0,0,25,0
JPN,Summer,Sailing,2,0,112,2
JPN,Summer,Shooting,3,1,185,2
JPN,Summer,Softball,14,15,15,15
JPN,Summer,Swimming,56,28,735,39
JPN,Summer,Synchronized Swimming,30,0,26,22
JPN,Summer,Table Tennis,4,0,88,6
JPN,Summer,Taekwondo,1,0,6,0
JPN,Summer,Tennis,1,0,61,3
JPN,Summer,Trampolining,0,0,12,0
JPN,Summer,Triathlon,0,0,25,0
JPN,Summer,Volleyball,33,36,131,32
JPN,Summer,Water Polo,0,0,76,0
JPN,Summer,Weightlifting,9,2,97,3
JPN,Summer,Wrestling,17,32,169,20
JPN,Winter,Alpine Skiing,0,0,197,1
JPN,Winter,Biathlon,0,0,162,0
JPN,Winter,Bobsleigh,0,0,92,0
JPN,Winter,Cross Country Skiing,0,0,321,0
JPN,Winter,Curling,0,0,29,0
JPN,Winter,Figure Skating,1,2,86,2
JPN,Winter,Freestyle Skiing,2,1,44,0
JPN,Winter,Ice Hockey,0,0,180,0
JPN,Winter,Luge,0,0,60,0
JPN,Winter,Nordic Combined,0,6,99,2
JPN,Winter,Short Track Speed Skating,5,1,116,0
JPN,Winter,Skeleton,0,0,10,0
JPN,Winter,Ski Jumping,6,6,146,8
JPN,Winter,Snowboarding,1,0,46,2
JPN,Winter,Speed Skating,9,1,457,7
KAZ,Summer,Archery,0,0,27,0
KAZ,Summer,Athletics,2,2,134,0
KAZ,Summer,Boxing,8,7,34,7
KAZ,Summer,Canoeing,0,0,68,0
KAZ,Summer,Cycling,0,1,39,1
KAZ,Summer,Diving,0,0,13,0
KAZ,Summer,Fencing,0,0,10,0
KAZ,Summer,Gymnastics,0,0,45,0
KAZ,Summer,Handball,0,0,14,0
KAZ,Summer,Judo,1,0,46,2
KAZ,Summer,Modern Pentathlon,0,1,9,0
KAZ,Summer,Rhythmic Gymnastics,0,0,4,0
KAZ,Summer,Rowing,0,0,8,0
KAZ,Summer,Shooting,1,0,51,2
KAZ,Summer,Swimming,0,1,67,0
KAZ,Summer,Synchronized Swimming,0,0,10,0
KAZ,Summer,Table Tennis,0,0,2,0
KAZ,Summer,Taekwondo,1,0,8,0
KAZ,Summer,Tennis,0,0,8,0
KAZ,Summer,Trampolining,0,0,1,0
KAZ,Summer,Triathlon,0,0,6,0
KAZ,Summer,Volleyball,0,0,12,0
KAZ,Summer,Water Polo,0,0,61,0
KAZ,Summer,Weightlifting,5,6,24,5
KAZ,Summer,Wrestling,11,1,60,5
KAZ,Winter,Alpine Skiing,0,0,31,0
KAZ,Winter,Biathlon,0,0,93,1
KAZ,Winter,Cross Country Skiing,1,1,236,2
KAZ,Winter,Figure Skating,1,0,10,0
KAZ,Winter,Freestyle Skiing,0,0,22,0
KAZ,Winter,Ice Hockey,0,0,64,0
KAZ,Winter,Luge,0,0,1,0
KAZ,Winter,Short Track Speed Skating,0,0,15,0
KAZ,Winter,Ski Jumping,0,0,50,0
KAZ,Winter,Snowboarding,0,0,2,0
KAZ,Winter,Speed Skating,1,0,67,0
KEN,Summer,Archery,0,0,4,0
KEN,Summer,Athletics,26,33,367,40
KEN,Summer,Boxing,5,1,55,1
KEN,Summer,Cycling,0,0,1,0
KEN,Summer,Hockey,0,0,110,0
KEN,Summer,Judo,0,0,8,0
KEN,Summer,Rowing,0,0,2,0
KEN,Summer,Rugby Sevens,0,0,24,0
KEN,Summer,Sailing,0,0,4,0
KEN,Summer,Shooting,0,0,32,0
KEN,Summer,Swimming,0,0,13,0
KEN,Summer,Taekwondo,0,0,2,0
KEN,Summer,Volleyball,0,0,24,0
KEN,Summer,Weightlifting,0,0,9,0
KEN,Summer,Wrestling,0,0,7,0
KEN,Winter,Cross Country Skiing,0,0,4,0
KGZ,Summer,Athletics,0,0,33,0
KGZ,Summer,Boxing,0,0,12,0
KGZ,Summer,Canoeing,0,0,4,0
KGZ,Summer,Cycling,0,0,5,0
KGZ,Summer,Fencing,0,0,2,0
KGZ,Summer,Judo,1,0,13,0
KGZ,Summer,Modern Pentathlon,0,0,3,0
KGZ,Summer,Sailing,0,0,1,0
KGZ,Summer,Shooting,0,0,18,0
KGZ,Summer,Swimming,0,0,77,0
KGZ,Summer,Taekwondo,0,0,2,0
KGZ,Summer,Weightlifting,0,0,7,0
KGZ,Summer,Wrestling,1,0,32,1
KGZ,Winter,Alpine Skiing,0,0,6,0
KGZ,Winter,Biathlon,0,0,6,0
KGZ,Winter,Cross Country Skiing,0,0,1,0
KGZ,Winter,Ski Jumping,0,0,2,0
KIR,Summer,Athletics,0,0,7,0
KIR,Summer,Weightlifting,0,0,4,0
KOR,Summer,Archery,9,49,33,11
KOR,Summer,Athletics,0,1,241,1
KOR,Summer,Badminton,12,11,77,12
KOR,Summer,Baseball,24,24,20,0
KOR,Summer,Basketball,0,0,123,11
KOR,Summer,Boxing,10,3,90,7
KOR,Summer,Canoeing,0,0,48,0
KOR,Summer,Cycling,0,0,113,0
KOR,Summer,Diving,0,0,27,0
KOR,Summer,Equestrianism,0,0,54,0
KOR,Summer,Fencing,8,7,178,5
KOR,Summer,Football,18,0,138,0
KOR,Summer,Golf,0,1,5,0
KOR,Summer,Gymnastics,4,1,503,4
KOR,Summer,Handball,14,25,132,57
KOR,Summer,Hockey,0,0,177,48
KOR,Summer,Judo,16,11,76,16
KOR,Summer,Modern Pentathlon,0,0,31,0
KOR,Summer,Rhythmic Gymnastics,0,0,7,0
KOR,Summer,Rowing,0,0,64,0
KOR,Summer,Sailing,0,0,40,0
KOR,Summer,Shooting,1,7,190,8
KOR,Summer,Swimming,0,1,221,3
KOR,Summer,Synchronized Swimming,0,0,11,0
KOR,Summer,Table Tennis,23,4,68,6
KOR,Summer,Taekwondo,5,12,2,2
KOR,Summer,Tennis,0,0,29,0
KOR,Summer,Triathlon,0,0,1,0
KOR,Summer,Volleyball,12,0,203,0
KOR,Summer,Water Polo,0,0,13,0
KOR,Summer,Weightlifting,5,3,105,4
KOR,Summer,Wrestling,14,11,120,11
KOR,Winter,Alpine Skiing,0,0,76,0
KOR,Winter,Biathlon,0,0,41,0
KOR,Winter,Bobsleigh,0,0,18,0
KOR,Winter,Cross Country Skiing,0,0,107,0
KOR,Winter,Curling,0,0,5,0
KOR,Winter,Figure Skating,0,1,22,1
KOR,Winter,Freestyle Skiing,0,0,7,0
KOR,Winter,Luge,0,0,16,0
KOR,Winter,Short Track Speed Skating,9,45,68,19
KOR,Winter,Skeleton,0,0,5,0
KOR,Winter,Ski Jumping,0,0,54,0
KOR,Winter,Snowboarding,0,0,7,0
KOR,Winter,Speed Skating,1,4,260,6
KOS,Summer,Athletics,0,0,2,0
KOS,Summer,Cycling,0,0,1,0
KOS,Summer,Judo,0,1,1,0
KOS,Summer,Shooting,0,0,1,0
KOS,Summer,Swimming,0,0,2,0
KSA,Summer,Archery,0,0,5,0
KSA,Summer,Athletics,0,0,104,1
KSA,Summer,Cycling,0,0,14,0
KSA,Summer,Equestrianism,5,0,23,0
KSA,Summer,Fencing,0,0,12,0
KSA,Summer,Football,0,0,30,0
KSA,Summer,Judo,0,0,3,0
KSA,Summer,Shooting,0,0,14,0
KSA,Summer,Swimming,0,0,9,0
KSA,Summer,Table Tennis,0,0,2,0
KSA,Summer,Taekwondo,0,0,1,0
KSA,Summer,Weightlifting,0,0,7,0
KUW,Summer,Athletics,0,0,49,0
KUW,Summer,Boxing,0,0,3,0
KUW,Summer,Diving,0,0,8,0
KUW,Summer,Fencing,0,0,57,0
KUW,Summer,Football,0,0,51,0
KUW,Summer,Handball,0,0,26,0
KUW,Summer,Judo,0,0,24,0
KUW,Summer,Rowing,0,0,1,0
KUW,Summer,Shooting,2,0,22,0
KUW,Summer,Swimming,0,0,35,0
KUW,Summer,Table Tennis,0,0,3,0
KUW,Summer,Taekwondo,0,0,1,0
KUW,Summer,Weightlifting,0,0,2,0
LAO,Summer,Archery,0,0,1,0
LAO,Summer,Athletics,0,0,28,0
LAO,Summer,Boxing,0,0,9,0
LAO,Summer,Cycling,0,0,1,0
LAO,Summer,Judo,0,0,1,0
LAO,Summer,Shooting,0,0,6,0
LAO,Summer,Swimming,0,0,8,0
LAT,Summer,Art Competitions,0,0,24,0
LAT,Summer,Athletics,1,0,141,4
LAT,Summer,Basketball,0,0,19,0
LAT,Summer,Beach Volleyball,2,0,6,0
LAT,Summer,Boxing,0,0,3,0
LAT,Summer,Canoeing,0,0,18,2
LAT,Summer,Cycling,1,2,59,0
LAT,Summer,Fencing,0,0,1,0
LAT,Summer,Football,0,0,11,0
LAT,Summer,Gymnastics,0,1,26,1
LAT,Summer,Judo,1,0,9,0
LAT,Summer,Modern Pentathlon,0,0,15,1
LAT,Summer,Rowing,0,0,8,0
LAT,Summer,Sailing,0,0,9,0
LAT,Summer,Shooting,0,0,13,1
LAT,Summer,Swimming,0,0,29,0
LAT,Summer,Table Tennis,0,0,1,0
LAT,Summer,Tennis,0,0,6,0
LAT,Summer,Weightlifting,1,0,18,1
LAT,Summer,Wrestling,0,0,17,1
LAT,Winter,Alpine Skiing,0,0,28,0
LAT,Winter,Biathlon,0,0,118,0
LAT,Winter,Bobsleigh,0,0,70,4
LAT,Winter,Cross Country Skiing,0,0,61,0
LAT,Winter,Figure Skating,0,0,9,0
LAT,Winter,Freestyle Skiing,0,0,2,0
LAT,Winter,Ice Hockey,0,0,101,0
LAT,Winter,Luge,7,0,55,2
LAT,Winter,Nordic Combined,0,0,1,0
LAT,Winter,Short Track Speed Skating,0,0,6,0
LAT,Winter,Skeleton,0,0,5,2
LAT,Winter,Speed Skating,0,0,27,0
LBA,Summer,Archery,0,0,1,0
LBA,Summer,Athletics,0,0,27,0
LBA,Summer,Cycling,0,0,14,0
LBA,Summer,Judo,0,0,7,0
LBA,Summer,Rowing,0,0,1,0
LBA,Summer,Swimming,0,0,14,0
LBA,Summer,Table Tennis,0,0,1,0
LBA,Summer,Taekwondo,0,0,3,0
LBA,Summer,Volleyball,0,0,9,0
LBA,Summer,Weightlifting,0,0,7,0
LBR,Summer,Athletics,0,0,70,0
LBR,Summer,Boxing,0,0,4,0
LCA,Summer,Athletics,0,0,19,0
LCA,Summer,Sailing,0,0,3,0
LCA,Summer,Swimming,0,0,6,0
LES,Summer,Athletics,0,0,51,0
LES,Summer,Boxing,0,0,10,0
LES,Summer,Cycling,0,0,1,0
LES,Summer,Swimming,0,0,1,0
LES,Summer,Taekwondo,0,0,3,0
LIB,Summer,Athletics,0,0,29,0
LIB,Summer,Boxing,0,0,9,0
LIB,Summer,Canoeing,0,0,1,0
LIB,Summer,Cycling,0,0,13,0
LIB,Summer,Fencing,0,0,55,0
LIB,Summer,Judo,0,0,18,0
LIB,Summer,Rowing,0,0,1,0
LIB,Summer,Sailing,0,0,3,0
LIB,Summer,Shooting,0,0,26,0
LIB,Summer,Swimming,0,0,43,0
LIB,Summer,Table Tennis,0,0,3,0
LIB,Summer,Taekwondo,0,0,1,0
LIB,Summer,Weightlifting,0,0,12,1
LIB,Summer,Wrestling,2,0,20,1
LIB,Winter,Alpine Skiing,0,0,89,0
LIB,Winter,Cross Country Skiing,0,0,1,0
LIB,Winter,Skeleton,0,0,1,0
LIE,Summer,Athletics,0,0,33,0
LIE,Summer,Cycling,0,0,14,0
LIE,Summer,Equestrianism,0,0,1,0
LIE,Summer,Gymnastics,0,0,7,0
LIE,Summer,Judo,0,0,16,0
LIE,Summer,Shooting,0,0,16,0
LIE,Summer,Swimming,0,0,4,0
LIE,Summer,Tennis,0,0,2,0
LIE,Winter,Alpine Skiing,5,2,196,2
LIE,Winter,Bobsleigh,0,0,6,0
LIE,Winter,Cross Country Skiing,0,0,46,0
LIE,Winter,Luge,0,0,19,0
LTU,Summer,Athletics,1,3,107,1
LTU,Summer,Badminton,0,0,3,0
LTU,Summer,Basketball,35,0,48,0
LTU,Summer,Boxing,1,0,17,0
LTU,Summer,Canoeing,2,0,23,1
LTU,Summer,Cycling,1,0,80,0
LTU,Summer,Football,0,0,11,0
LTU,Summer,Gymnastics,0,0,23,0
LTU,Summer,Judo,0,0,8,0
LTU,Summer,Modern Pentathlon,1,1,16,2
LTU,Summer,Rhythmic Gymnastics,0,0,1,0
LTU,Summer,Rowing,4,0,24,2
LTU,Summer,Sailing,0,0,9,1
LTU,Summer,Shooting,0,1,5,0
LTU,Summer,Swimming,0,1,77,0
LTU,Summer,Table Tennis,0,0,5,0
LTU,Summer,Tennis,0,0,1,0
LTU,Summer,Weightlifting,1,0,5,0
LTU,Summer,Wrestling,2,0,14,0
LTU,Winter,Alpine Skiing,0,0,10,0
LTU,Winter,Biathlon,0,0,26,0
LTU,Winter,Cross Country Skiing,0,0,61,0
LTU,Winter,Figure Skating,0,0,12,0
LTU,Winter,Short Track Speed Skating,0,0,3,0
LTU,Winter,Speed Skating,0,0,4,0
LUX,Summer,Archery,0,0,10,0
LUX,Summer,Art Competitions,0,2,39,1
LUX,Summer,Athletics,0,2,100,0
LUX,Summer,Boxing,0,0,29,0
LUX,Summer,Canoeing,0,0,19,0
LUX,Summer,Cycling,0,0,72,0
LUX,Summer,Fencing,0,0,58,0
LUX,Summer,Football,0,0,67,0
LUX,Summer,Gymnastics,0,0,433,0
LUX,Summer,Judo,0,0,4,0
LUX,Summer,Sailing,0,0,1,0
LUX,Summer,Shooting,0,0,22,0
LUX,Summer,Swimming,0,0,53,0
LUX,Summer,Table Tennis,0,0,6,0
LUX,Summer,Tennis,0,0,9,0
LUX,Summer,Triathlon,0,0,4,0
LUX,Summer,Water Polo,0,0,7,0
LUX,Summer,Weightlifting,0,0,13,1
LUX,Summer,Wrestling,0,0,18,0
LUX,Winter,Alpine Skiing,0,0,12,2
LUX,Winter,Bobsleigh,0,0,9,0
LUX,Winter,Cross Country Skiing,0,0,1,0
LUX,Winter,Figure Skating,0,0,2,0
MAD,Summer,Athletics,0,0,58,0
MAD,Summer,Boxing,0,0,12,0
MAD,Summer,Cycling,0,0,1,0
MAD,Summer,Judo,0,0,13,0
MAD,Summer,Swimming,0,0,21,0
MAD,Summer,Tennis,0,0,8,0
MAD,Summer,Weightlifting,0,0,3,0
MAD,Summer,Wrestling,0,0,1,0
MAD,Winter,Alpine Skiing,0,0,2,0
MAL,Summer,Athletics,0,0,13,0
MAL,Summer,Hockey,0,0,17,0
MAL,Summer,Shooting,0,0,5,0
MAL,Summer,Swimming,0,0,5,0
MAL,Summer,Weightlifting,0,0,5,0
MAR,Summer,Archery,0,0,1,0
MAR,Summer,Athletics,8,6,178,5
MAR,Summer,Basketball,0,0,12,0
MAR,Summer,Boxing,4,0,79,0
MAR,Summer,Canoeing,0,0,3,0
MAR,Summer,Cycling,0,0,20,0
MAR,Summer,Equestrianism,0,0,2,0
MAR,Summer,Fencing,0,0,30,0
MAR,Summer,Football,0,0,110,0
MAR,Summer,Golf,0,0,1,0
MAR,Summer,Gymnastics,0,0,49,0
MAR,Summer,Judo,0,0,29,0
MAR,Summer,Modern Pentathlon,0,0,2,0
MAR,Summer,Sailing,0,0,2,0
MAR,Summer,Shooting,0,0,9,0
MAR,Summer,Swimming,0,0,9,0
MAR,Summer,Table Tennis,0,0,1,0
MAR,Summer,Taekwondo,0,0,15,0
MAR,Summer,Tennis,0,0,6,0
MAR,Summer,Weightlifting,0,0,11,0
MAR,Summer,Wrestling,0,0,40,0
MAR,Winter,Alpine Skiing,0,0,44,0
MAR,Winter,Cross Country Skiing,0,0,6,0
MAS,Summer,Archery,0,0,20,0
MAS,Summer,Athletics,0,0,66,0
MAS,Summer,Badminton,3,0,39,9
MAS,Summer,Boxing,0,0,3,0
MAS,Summer,Canoeing,0,0,1,0
MAS,Summer,Cycling,1,0,50,0
MAS,Summer,Diving,1,0,33,2
MAS,Summer,Fencing,0,0,4,0
MAS,Summer,Football,0,0,15,0
MAS,Summer,Golf,0,0,4,0
MAS,Summer,Gymnastics,0,0,9,0
MAS,Summer,Hockey,0,0,126,0
MAS,Summer,Judo,0,0,1,0
MAS,Summer,Sailing,0,0,7,0
MAS,Summer,Shooting,0,0,22,0
MAS,Summer,Swimming,0,0,93,0
MAS,Summer,Table Tennis,0,0,4,0
MAS,Summer,Taekwondo,0,0,4,0
MAS,Summer,Weightlifting,0,0,11,0
MAS,Summer,Wrestling,0,0,2,0
MAW,Summer,Archery,0,0,1,0
MAW,Summer,Athletics,0,0,46,0
MAW,Summer,Boxing,0,0,16,0
MAW,Summer,Cycling,0,0,17,0
MAW,Summer,Swimming,0,0,7,0
MDA,Summer,Archery,0,0,4,0
MDA,Summer,Athletics,0,0,61,0
MDA,Summer,Boxing,2,0,6,0
MDA,Summer,Canoeing,0,0,6,2
MDA,Summer,Cycling,0,0,12,0
MDA,Summer,Judo,0,0,11,0
MDA,Summer,Shooting,0,0,5,1
MDA,Summer,Swimming,0,0,39,0
MDA,Summer,Taekwondo,0,0,1,0
MDA,Summer,Tennis,0,0,1,0
MDA,Summer,Weightlifting,2,0,19,0
MDA,Summer,Wrestling,1,0,18,0
MDA,Winter,Alpine Skiing,0,0,4,0
MDA,Winter,Biathlon,0,0,26,0
MDA,Winter,Cross Country Skiing,0,0,9,0
MDA,Winter,Luge,0,0,4,0
MDV,Summer,Athletics,0,0,33,0
MDV,Summer,Badminton,0,0,1,0
MDV,Summer,Swimming,0,0,15,0
MEX,Summer,Archery,1,0,54,1
MEX,Summer,Art Competitions,0,0,18,0
MEX,Summer,Athletics,2,3,361,6
MEX,Summer,Badminton,0,0,3,0
MEX,Summer,Basketball,11,0,73,0
MEX,Summer,Beach Volleyball,0,0,12,0
MEX,Summer,Boxing,8,2,84,3
MEX,Summer,Canoeing,0,0,64,0
MEX,Summer,Cycling,1,0,139,1
MEX,Summer,Diving,7,1,147,9
MEX,Summer,Equestrianism,12,4,168,1
MEX,Summer,Fencing,0,0,126,1
MEX,Summer,Football,0,16,168,0
MEX,Summer,Golf,0,0,3,0
MEX,Summer,Gymnastics,0,0,244,0
MEX,Summer,Hockey,0,0,34,0
MEX,Summer,Judo,0,0,30,0
MEX,Summer,Modern Pentathlon,1,0,74,0
MEX,Summer,Polo,7,0,0,0
MEX,Summer,Rowing,0,0,69,0
MEX,Summer,Sailing,0,0,64,0
MEX,Summer,Shooting,0,0,111,1
MEX,Summer,Swimming,1,1,391,0
MEX,Summer,Synchronized Swimming,0,0,34,0
MEX,Summer,Table Tennis,0,0,5,0
MEX,Summer,Taekwondo,3,2,10,2
MEX,Summer,Tennis,0,0,30,0
MEX,Summer,Triathlon,0,0,11,0
MEX,Summer,Volleyball,0,0,36,0
MEX,Summer,Water Polo,0,0,40,0
MEX,Summer,Weightlifting,0,1,27,0
MEX,Summer,Wrestling,0,0,70,1
MEX,Winter,Alpine Skiing,0,0,39,0
MEX,Winter,Bobsleigh,0,0,19,0
MEX,Winter,Cross Country Skiing,0,0,7,0
MEX,Winter,Figure Skating,0,0,4,0
MEX,Winter,Skeleton,0,0,1,0
MGL,Summer,Archery,0,0,22,0
MGL,Summer,Athletics,0,0,22,0
MGL,Summer,Boxing,4,1,47,2
MGL,Summer,Cycling,0,0,24,0
MGL,Summer,Gymnastics,0,0,49,0
MGL,Summer,Judo,4,1,78,3
MGL,Summer,Shooting,1,0,61,1
MGL,Summer,Swimming,0,0,9,0
MGL,Summer,Taekwondo,0,0,1,0
MGL,Summer,Weightlifting,0,0,13,0
MGL,Summer,Wrestling,5,0,101,4
MGL,Winter,Biathlon,0,0,6,0
MGL,Winter,Cross Country Skiing,0,0,60,0
MGL,Winter,Short Track Speed Skating,0,0,6,0
MGL,Winter,Speed Skating,0,0,25,0
MHL,Summer,Athletics,0,0,6,0
MHL,Summer,Swimming,0,0,6,0
MHL,Summer,Taekwondo,0,0,1,0
MHL,Summer,Weightlifting,0,0,1,0
MKD,Summer,Athletics,0,0,10,0
MKD,Summer,Canoeing,0,0,6,0
MKD,Summer,Judo,0,0,1,0
MKD,Summer,Shooting,0,0,7,0
MKD,Summer,Swimming,0,0,30,0
MKD,Summer,Wrestling,1,0,7,0
MKD,Winter,Alpine Skiing,0,0,12,0
MKD,Winter,Cross Country Skiing,0,0,10,0
MLI,Summer,Athletics,0,0,33,0
MLI,Summer,Basketball,0,0,12,0
MLI,Summer,Boxing,0,0,4,0
MLI,Summer,Football,0,0,16,0
MLI,Summer,Judo,0,0,14,0
MLI,Summer,Swimming,0,0,10,0
MLI,Summer,Taekwondo,0,0,3,0
MLT,Summer,Archery,0,0,4,0
MLT,Summer,Athletics,0,0,20,0
MLT,Summer,Cycling,0,0,18,0
MLT,Summer,Judo,0,0,8,0
MLT,Summer,Sailing,0,0,10,0
MLT,Summer,Shooting,0,0,18,0
MLT,Summer,Swimming,0,0,15,0
MLT,Summer,Water Polo,0,0,18,0
MLT,Summer,Weightlifting,0,0,1,0
MLT,Summer,Wrestling,0,0,4,0
MLT,Winter,Alpine Skiing,0,0,2,0
MNE,Summer,Athletics,0,0,6,0
MNE,Summer,Boxing,0,0,2,0
MNE,Summer,Handball,0,0,15,14
MNE,Summer,Judo,0,0,3,0
MNE,Summer,Sailing,0,0,2,0
MNE,Summer,Shooting,0,0,4,0
MNE,Summer,Swimming,0,0,3,0
MNE,Summer,Tennis,0,0,1,0
MNE,Summer,Water Polo,0,0,39,0
MNE,Winter,Alpine Skiing,0,0,5,0
MON,Summer,Archery,0,0,2,0
MON,Summer,Art Competitions,1,0,7,0
MON,Summer,Athletics,0,0,15,0
MON,Summer,Cycling,0,0,1,0
MON,Summer,Fencing,0,0,7,0
MON,Summer,Gymnastics,0,0,8,0
MON,Summer,Judo,0,0,8,0
MON,Summer,Rowing,0,0,7,0
MON,Summer,Sailing,0,0,13,0
MON,Summer,Shooting,0,0,51,0
MON,Summer,Swimming,0,0,12,0
MON,Summer,Taekwondo,0,0,1,0
MON,Summer,Triathlon,0,0,1,0
MON,Summer,Weightlifting,0,0,2,0
MON,Winter,Alpine Skiing,0,0,26,0
MON,Winter,Bobsleigh,0,0,35,0
MOZ,Summer,Athletics,1,1,35,0
MOZ,Summer,Boxing,0,0,5,0
MOZ,Summer,Canoeing,0,0,4,0
MOZ,Summer,Judo,0,0,3,0
MOZ,Summer,Swimming,0,0,29,0
MRI,Summer,Archery,0,0,3,0
MRI,Summer,Athletics,0,0,48,0
MRI,Summer,Badminton,0,0,27,0
MRI,Summer,Beach Volleyball,0,0,2,0
MRI,Summer,Boxing,1,0,13,0
MRI,Summer,Cycling,0,0,2,0
MRI,Summer,Judo,0,0,6,0
MRI,Summer,Sailing,0,0,1,0
MRI,Summer,Swimming,0,0,25,0
MRI,Summer,Table Tennis,0,0,5,0
MRI,Summer,Triathlon,0,0,2,0
MRI,Summer,Weightlifting,0,0,7,0
MRI,Summer,Wrestling,0,0,2,0
MTN,Summer,Athletics,0,0,22,0
MTN,Summer,Wrestling,0,0,7,0
MYA,Summer,Archery,0,0,5,0
MYA,Summer,Athletics,0,0,30,0
MYA,Summer,Boxing,0,0,20,0
MYA,Summer,Canoeing,0,0,2,0
